Region,Dosis,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16
Total,Primera,420.0,5201.0,8344.0,8655.0,8655.0,8655.0,8655.0,8655.0,8655.0,8655.0,8655.0,9060.0,10503.0,10708.0,10708.0,10708.0,10708.0,10708.0,10708.0,10708.0,10709.0,12829.0,13786.0,13809.0,13809.0,24860.0,44224.0,53533.0,56590.0,57001.0,57001.0,57001.0,57018.0,57037.0,57038.0,57038.0,57038.0,57039.0,57039.0,57039.0,70224.0,240607.0,414650.0,583484.0,611336.0,619974.0,841490.0,1083992.0,1356441.0,1607848.0,1837130.0,1866654.0,1871122.0,2136996.0,2357072.0,2545126.0,2700404.0,2842538.0,2852180.0,2853342.0,2961453.0,3055655.0,3141758.0,3227698.0,3305980.0,3316023.0,3316378.0,3453533.0,3612496.0,3770345.0,3915092.0,4051309.0,4060954.0,4062020.0,4198634.0,4337668.0,4473480.0,4644917.0,4796159.0,4820449.0,4823198.0,4981063.0,5147709.0,5299009.0,5447850.0,5587735.0,5610923.0,5613776.0,5760542.0,5910843.0,6065141.0,6222620.0,6389226.0,6402171.0,6403140.0,6554397.0,6688388.0,6815491.0,6950290.0,6952148.0,6954029.0,6954687.0,7034629.0,7127795.0,7222695.0,7299455.0,7370339.0,7381531.0,7382629.0,7460742.0,7535767.0,7615116.0,7677417.0,7735819.0,7743722.0,7744598.0,7788506.0,7827731.0,7858879.0,7915247.0,7955097.0,7960846.0,7961197.0,8004265.0,8043287.0,8086785.0,8117650.0,8168592.0,8169683.0,8170482.0,8246493.0,8327557.0,8409064.0,8490658.0,8574750.0,8592136.0,8593096.0,8696400.0,8803813.0,8908660.0,9005677.0,9108920.0,9109971.0,9110236.0,9234822.0,9370923.0,9496671.0,9625168.0,9633470.0,9660301.0,9663997.0,9839864.0,10029730.0,10210400.0,10377346.0,10522799.0,10564399.0,10573518.0,10729479.0,10868910.0,10978007.0,11033614.0,11076002.0,11090754.0,11092734.0,11146618.0,11206851.0,11283464.0,11379809.0,11460435.0,11483153.0,11484576.0,11589639.0,11674735.0,11780324.0,11851271.0,11912747.0,11929322.0,11931118.0,11938436.0,12038070.0,12113602.0,12162068.0,12200262.0,12211346.0,12212378.0,12213623.0,12253570.0,12301682.0,12388574.0,12454017.0,12469571.0,12471576.0,12519342.0,12563049.0,12636863.0,12694920.0,12745514.0,12765521.0,12767919.0,12817123.0,12897345.0,12952061.0,13023566.0,13025687.0,13035649.0,13036579.0,13084227.0,13124427.0,13157781.0,13193644.0,13251816.0,13274854.0,13276916.0,13292400.0,13301687.0,13308750.0,13317401.0,13325773.0,13326833.0,13326864.0,13426402.0,13539212.0,13543997.0,13547256.0,13550245.0,13550486.0,13550542.0,13627429.0,13695454.0,13698275.0,13700590.0,13702679.0,13702961.0,13703185.0,13741736.0,13776007.0,13777921.0,13779480.0,13780792.0,13780970.0,13781046.0,13806052.0,13828168.0,13842512.0,13844088.0,13845491.0,13845714.0,13845785.0,13863696.0,13881304.0,13882678.0,13883925.0,13884871.0,13885053.0,13885070.0,13899740.0,13914920.0,13916074.0,13917148.0,13918046.0,13918221.0,13918239.0,13983247.0,14034888.0,14089590.0,14111398.0
Total,Segunda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.0,5828.0,8302.0,8369.0,8369.0,8369.0,8370.0,8370.0,8370.0,8374.0,8374.0,8374.0,9777.0,10372.0,10406.0,10406.0,10411.0,10411.0,10411.0,10411.0,10417.0,10417.0,12525.0,13195.0,13200.0,13202.0,24983.0,44372.0,52717.0,55605.0,55815.0,55848.0,55848.0,55848.0,55859.0,55859.0,55860.0,55860.0,55860.0,55860.0,55882.0,55922.0,56096.0,56241.0,56359.0,56363.0,56363.0,56772.0,69193.0,223307.0,389183.0,550933.0,575075.0,581975.0,796082.0,1033664.0,1299280.0,1544996.0,1768221.0,1794398.0,1798238.0,2070740.0,2314424.0,2530498.0,2716691.0,2871481.0,2882499.0,2883671.0,3005706.0,3096341.0,3161165.0,3216416.0,3267550.0,3270298.0,3270721.0,3386270.0,3531006.0,3684288.0,3852877.0,3858061.0,3859409.0,3859874.0,4064802.0,4211522.0,4349962.0,4512798.0,4660910.0,4675749.0,4677105.0,4836059.0,4996416.0,5146625.0,5291558.0,5427455.0,5441845.0,5443610.0,5594717.0,5744886.0,5891371.0,6035766.0,6179591.0,6191528.0,6192220.0,6345892.0,6478442.0,6604112.0,6728682.0,6765623.0,6766833.0,6767500.0,6843391.0,6932055.0,7025760.0,7102471.0,7166378.0,7174589.0,7175034.0,7245474.0,7330850.0,7409388.0,7470077.0,7526340.0,7526747.0,7526918.0,7574018.0,7621735.0,7663023.0,7726399.0,7727763.0,7734047.0,7734636.0,7795786.0,7852731.0,7901124.0,7937428.0,7978335.0,7984127.0,7985102.0,8044778.0,8116380.0,8188197.0,8256792.0,8325263.0,8338329.0,8339559.0,8439666.0,8544158.0,8644528.0,8738168.0,8832523.0,8841926.0,8842521.0,8955005.0,9077044.0,9194455.0,9304498.0,9347936.0,9367810.0,9369957.0,9382293.0,9587810.0,9751527.0,9892735.0,10015697.0,10047439.0,10050818.0,10053953.0,10231539.0,10365548.0,10447453.0,10512346.0,10531343.0,10533445.0,10630300.0,10709273.0,10792804.0,10887543.0,10972540.0,10994376.0,10996915.0,11123383.0,11224375.0,11329843.0,11420383.0,11422986.0,11436442.0,11437644.0,11510711.0,11603199.0,11673290.0,11714258.0,11770950.0,11781104.0,11781963.0,11822321.0,11863346.0,11890929.0,11972117.0,12040253.0,12050388.0,12050826.0,12074514.0,12099896.0,12159608.0,12202475.0,12234019.0,12234930.0,12234951.0,12256164.0,12275683.0,12393498.0,12472800.0,12521875.0,12522882.0,12523082.0,12545015.0,12568744.0,12645733.0,12704937.0,12759490.0,12761304.0,12761500.0,12786299.0,12804223.0,12817700.0,12897338.0,12949784.0,12950921.0,12951081.0,13028232.0,13118480.0,13151701.0,13175215.0,13191988.0,13192468.0,13192502.0,13251664.0,13312700.0,13327872.0,13338844.0,13347787.0,13348201.0,13348232.0,13386835.0,13425382.0,13440424.0,13446617.0
Total,Unica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,10459.0,33778.0,73398.0,107764.0,117678.0,119468.0,146936.0,167015.0,183745.0,196903.0,200948.0,201341.0,201390.0,205567.0,209247.0,213201.0,216243.0,218620.0,218898.0,218910.0,218988.0,222750.0,235169.0,298740.0,348848.0,358922.0,360177.0,361403.0,393306.0,416215.0,430224.0,441697.0,445128.0,445529.0,455936.0,463528.0,468328.0,472194.0,476112.0,477687.0,477858.0,481946.0,484779.0,487498.0,492804.0,492901.0,493370.0,493472.0,496107.0,497843.0,499245.0,500838.0,502068.0,503494.0,503536.0,504486.0,505265.0,505798.0,506276.0,506551.0,506563.0,506564.0,507562.0,508415.0,508639.0,508821.0,509001.0,509017.0,509017.0,509237.0,509490.0,509594.0,509704.0,509799.0,509812.0,509812.0,510233.0,513311.0,514613.0,516097.0,517970.0,519141.0,519758.0,524692.0,529465.0,533040.0,534520.0,535984.0,537037.0,537433.0,541440.0,545731.0,547096.0,548225.0,549544.0,549902.0,550026.0,552398.0,554494.0,555233.0,555879.0,556457.0,556659.0,556686.0,557846.0,559141.0,560149.0,560593.0
Total,Refuerzo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70081.0,160110.0,257155.0,260624.0,260712.0,418985.0,597345.0,707473.0,815009.0,907356.0,910651.0,911070.0,975444.0,1049327.0,1131065.0,1232694.0,1310768.0,1312609.0,1312826.0,1407476.0,1498444.0,1619493.0,1733951.0,1816910.0,1818563.0,1818677.0,1897045.0,2001349.0,2134768.0,2259251.0,2383644.0,2386187.0,2386407.0,2473432.0,2560382.0,2629186.0,2654389.0
Aysén,Primera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.0,1706.0,1981.0,2051.0,2051.0,2051.0,2051.0,2051.0,2051.0,2051.0,2051.0,2051.0,2051.0,2051.0,2051.0,2268.0,3572.0,4940.0,6076.0,6094.0,6094.0,7331.0,8488.0,10115.0,11454.0,12810.0,12858.0,12866.0,14385.0,15644.0,16892.0,18241.0,19489.0,19570.0,19570.0,20363.0,21144.0,21847.0,22527.0,22900.0,22911.0,22911.0,23551.0,24366.0,25291.0,26020.0,26764.0,26769.0,26769.0,27306.0,27900.0,28431.0,29124.0,29707.0,29722.0,29722.0,30471.0,31338.0,32131.0,32919.0,33493.0,33513.0,33513.0,34103.0,34806.0,35350.0,35919.0,36469.0,36469.0,36469.0,37078.0,37715.0,38260.0,38855.0,38855.0,38921.0,38923.0,39341.0,39740.0,40104.0,40411.0,40698.0,40700.0,40700.0,41085.0,41436.0,41791.0,42112.0,42410.0,42413.0,42413.0,42677.0,43025.0,43274.0,43610.0,43913.0,43929.0,43929.0,44225.0,44487.0,44818.0,45183.0,45613.0,45726.0,45726.0,46205.0,46681.0,47065.0,47477.0,47799.0,47834.0,47834.0,48266.0,48728.0,49211.0,49582.0,49961.0,50042.0,50044.0,50514.0,51124.0,51788.0,52469.0,52469.0,52889.0,52889.0,54413.0,55945.0,57219.0,58220.0,59432.0,59761.0,59761.0,60999.0,61992.0,62731.0,63170.0,63436.0,63474.0,63508.0,63852.0,64345.0,65045.0,65752.0,66107.0,66160.0,66204.0,66460.0,66645.0,66820.0,67004.0,67139.0,67156.0,67169.0,67169.0,67361.0,67605.0,67876.0,68156.0,68212.0,68225.0,68225.0,68394.0,68559.0,69017.0,69362.0,69421.0,69430.0,69605.0,69844.0,70311.0,70768.0,71098.0,71180.0,71180.0,71466.0,72048.0,72482.0,72900.0,72900.0,73015.0,73046.0,73281.0,73579.0,73809.0,74243.0,74554.0,74647.0,74647.0,74773.0,74876.0,74950.0,75050.0,75099.0,75121.0,75121.0,75282.0,75446.0,75557.0,75658.0,75777.0,75782.0,75782.0,75904.0,76012.0,76091.0,76178.0,76230.0,76233.0,76233.0,76310.0,76370.0,76421.0,76451.0,76501.0,76508.0,76508.0,76549.0,76600.0,76634.0,76692.0,76722.0,76763.0,76763.0,76809.0,76845.0,76874.0,76906.0,76923.0,76928.0,76928.0,76952.0,76983.0,76990.0,77006.0,77029.0,77032.0,77032.0,77127.0,77212.0,77342.0,77390.0
Aysén,Segunda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,1682.0,1930.0,2004.0,2005.0,2005.0,2005.0,2005.0,2005.0,2005.0,2005.0,2005.0,2005.0,2005.0,2006.0,2011.0,2015.0,2021.0,2033.0,2033.0,2033.0,2035.0,2265.0,3397.0,4765.0,5836.0,5856.0,5856.0,7054.0,8212.0,9773.0,11085.0,12342.0,12375.0,12382.0,13961.0,15429.0,16853.0,18447.0,19751.0,19820.0,19820.0,20719.0,21626.0,22091.0,22506.0,22821.0,22821.0,22821.0,23369.0,23960.0,24776.0,25553.0,25559.0,25559.0,25559.0,26313.0,26956.0,27497.0,28024.0,28550.0,28556.0,28556.0,29387.0,30303.0,31132.0,31780.0,32378.0,32382.0,32382.0,32951.0,33650.0,34196.0,34728.0,35267.0,35280.0,35281.0,35918.0,36457.0,37012.0,37624.0,37814.0,37814.0,37814.0,38157.0,38576.0,38974.0,39292.0,39553.0,39565.0,39565.0,39885.0,40278.0,40629.0,40868.0,41061.0,41070.0,41073.0,41464.0,41887.0,42153.0,42537.0,42538.0,42585.0,42585.0,42991.0,43345.0,43797.0,44126.0,44634.0,44687.0,44687.0,45192.0,45687.0,46060.0,46497.0,46791.0,46823.0,46836.0,47253.0,47833.0,48281.0,48682.0,49050.0,49122.0,49132.0,49574.0,50090.0,50688.0,51248.0,51529.0,51739.0,51793.0,51796.0,53634.0,55014.0,56180.0,57195.0,57456.0,57517.0,57518.0,59234.0,60291.0,60922.0,61400.0,61491.0,61522.0,61988.0,62483.0,63130.0,63782.0,64241.0,64323.0,64323.0,64703.0,64973.0,65266.0,65526.0,65526.0,65570.0,65603.0,65752.0,65984.0,66227.0,66510.0,66772.0,66839.0,66840.0,66952.0,67137.0,67338.0,67748.0,68036.0,68101.0,68101.0,68322.0,68593.0,69040.0,69487.0,69826.0,69873.0,69873.0,70197.0,70599.0,71018.0,71326.0,71526.0,71628.0,71628.0,71869.0,72106.0,72395.0,72751.0,73033.0,73086.0,73086.0,73233.0,73345.0,73445.0,73591.0,73667.0,73701.0,73701.0,73878.0,74036.0,74205.0,74311.0,74432.0,74451.0,74451.0,74573.0,74681.0,74773.0,74872.0,74928.0,74942.0,74942.0,75021.0,75104.0,75164.0,75196.0
Aysén,Unica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,400.0,754.0,1018.0,1107.0,1155.0,1396.0,1643.0,1950.0,2225.0,2488.0,2536.0,2553.0,2846.0,3136.0,3432.0,3587.0,3743.0,3770.0,3780.0,3780.0,4000.0,4232.0,4509.0,4684.0,4728.0,4734.0,4734.0,4937.0,5122.0,5235.0,5326.0,5374.0,5377.0,5486.0,5585.0,5676.0,5769.0,5866.0,5890.0,5890.0,6012.0,6083.0,6155.0,6262.0,6262.0,6297.0,6304.0,6453.0,6567.0,6668.0,6768.0,6872.0,6904.0,6904.0,6999.0,7065.0,7119.0,7163.0,7194.0,7199.0,7199.0,7373.0,7578.0,7673.0,7753.0,7841.0,7854.0,7854.0,7916.0,7993.0,8047.0,8091.0,8152.0,8162.0,8162.0,8227.0,8284.0,8326.0,8375.0,8411.0,8412.0,8412.0,8446.0,8485.0,8524.0,8567.0,8586.0,8588.0,8588.0,8641.0,8689.0,8715.0,8743.0,8768.0,8776.0,8776.0,8803.0,8838.0,8855.0,8862.0,8870.0,8874.0,8874.0,8902.0,8937.0,8957.0,8970.0
Aysén,Refuerzo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,245.0,529.0,981.0,1011.0,1011.0,1481.0,2271.0,2881.0,3892.0,4737.0,4801.0,4801.0,5246.0,5647.0,5958.0,6264.0,6476.0,6507.0,6507.0,6752.0,7000.0,7262.0,7508.0,7813.0,7861.0,7861.0,8121.0,8440.0,8805.0,9095.0,9448.0,9490.0,9490.0,9831.0,10400.0,10760.0,10940.0
Antofagasta,Primera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2774.0,5338.0,6111.0,6111.0,6111.0,6111.0,6111.0,6111.0,6111.0,6111.0,6111.0,6111.0,6111.0,6111.0,6111.0,6331.0,9319.0,12796.0,15856.0,16040.0,16040.0,19624.0,24054.0,29761.0,36330.0,42680.0,43450.0,43455.0,50655.0,56077.0,60873.0,65005.0,69048.0,69205.0,69205.0,73123.0,76692.0,79918.0,82265.0,84811.0,84811.0,84811.0,88988.0,93749.0,98496.0,102866.0,106611.0,106618.0,106618.0,110906.0,116098.0,120720.0,126442.0,131645.0,131764.0,131764.0,136833.0,142341.0,148347.0,153563.0,158843.0,159206.0,159250.0,165261.0,171386.0,177048.0,182321.0,187553.0,187938.0,188124.0,193680.0,198779.0,203739.0,208452.0,208745.0,209201.0,209396.0,212577.0,216071.0,219901.0,222995.0,225580.0,226099.0,226243.0,229554.0,232687.0,235782.0,238412.0,240959.0,241945.0,242079.0,243542.0,244556.0,245426.0,247011.0,248129.0,248695.0,248720.0,249675.0,250588.0,251486.0,252195.0,253589.0,253622.0,253658.0,256498.0,259867.0,263058.0,266222.0,269097.0,270336.0,270591.0,274481.0,278361.0,281961.0,285389.0,289073.0,289348.0,289428.0,294050.0,299442.0,304159.0,308686.0,309207.0,310236.0,310440.0,317511.0,325320.0,331180.0,337695.0,343560.0,343809.0,343938.0,350397.0,352840.0,354771.0,357345.0,360393.0,360930.0,360950.0,364001.0,367450.0,371828.0,376177.0,379745.0,381008.0,381031.0,384898.0,388478.0,392739.0,395812.0,398531.0,398885.0,398936.0,399680.0,403541.0,407292.0,408927.0,409675.0,409793.0,409806.0,410250.0,411672.0,413650.0,416830.0,419303.0,419739.0,419773.0,421776.0,423671.0,426552.0,429101.0,431385.0,432068.0,432105.0,434636.0,438251.0,441244.0,444116.0,444899.0,445789.0,445825.0,448748.0,451738.0,454535.0,458390.0,461722.0,462325.0,462345.0,462556.0,462702.0,463267.0,463718.0,463856.0,463860.0,463860.0,467618.0,472488.0,472499.0,472514.0,472521.0,472521.0,472521.0,475753.0,478810.0,478826.0,478849.0,478866.0,478867.0,478868.0,480653.0,482435.0,482465.0,482473.0,482492.0,482492.0,482492.0,484131.0,485443.0,486351.0,486426.0,486437.0,486438.0,486438.0,487539.0,488540.0,488558.0,488575.0,488587.0,488587.0,488587.0,489378.0,490150.0,490164.0,490180.0,490204.0,490204.0,490204.0,492717.0,494591.0,496417.0,497030.0
