Region,Dosis,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28
Ñuble,Unica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,636.0,664.0,664.0,1078.0,1424.0,1871.0,2172.0,2457.0,2535.0,2536.0,2809.0,3073.0,3260.0,3388.0,3449.0,3458.0,3458.0,3458.0,3601.0,3670.0,4008.0,4879.0,5101.0,5150.0,5178.0
Biobío,Primera,0.0,1388.0,2044.0,2059.0,2059.0,2059.0,2059.0,2059.0,2059.0,2059.0,2059.0,2059.0,2059.0,2059.0,2059.0,2059.0,2059.0,2059.0,2059.0,2059.0,2059.0,2092.0,2146.0,2146.0,2146.0,2146.0,2146.0,2146.0,2146.0,2146.0,2146.0,2146.0,2146.0,2146.0,2146.0,2146.0,2146.0,2146.0,2146.0,2146.0,6316.0,28221.0,46733.0,63169.0,67331.0,69957.0,93393.0,120862.0,152392.0,181078.0,203028.0,206269.0,207548.0,228811.0,245698.0,260121.0,271047.0,280982.0,282121.0,282513.0,291027.0,298766.0,306530.0,315752.0,322535.0,322883.0,323041.0,334465.0,347761.0,361050.0,373170.0,383881.0,384520.0,384736.0,396584.0,409699.0,422303.0,439639.0,454755.0,457968.0,458842.0,473923.0,490010.0,504652.0,518184.0,530854.0,533523.0,534682.0,546494.0,558728.0,571443.0,583468.0,597739.0,598342.0,598367.0,611151.0,621833.0,632859.0,644152.0,644348.0,644420.0,644422.0,650579.0,658112.0,666146.0,672933.0,678497.0,679742.0,679962.0,686286.0,692281.0,698048.0,701981.0,705687.0,706068.0,706108.0,709592.0,712125.0,714371.0,718689.0,721735.0,722251.0,722371.0,725632.0,728432.0,731800.0,734157.0,738728.0,738843.0,739310.0,745744.0,752635.0,759220.0,766071.0,772381.0,773882.0,774101.0,781856.0,789962.0,798088.0,805411.0,812661.0,812670.0,812677.0,821562.0,831224.0,839799.0,848070.0,848074.0,850831.0,851463.0,864723.0,879518.0,893759.0,907013.0,918487.0,922855.0,924230.0,937092.0,948104.0,958885.0,965718.0,971552.0,973504.0,973807.0,977943.0,981665.0,987728.0,995159.0,1000811.0,1002616.0,1002672.0,1010815.0,1017183.0,1025734.0,1031085.0,1035608.0,1036797.0,1036890.0,1037283.0,1045810.0,1052797.0,1059500.0,1064009.0,1064847.0,1064987.0,1065030.0
Biobío,Segunda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1421.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1997.0,2078.0,2115.0,2121.0,2121.0,2121.0,2121.0,2121.0,2121.0,2121.0,2121.0,2121.0,2121.0,2121.0,2122.0,2122.0,2122.0,2122.0,2122.0,2122.0,2130.0,4845.0,25098.0,42892.0,58519.0,62405.0,64718.0,87097.0,114574.0,144953.0,173157.0,195029.0,198166.0,199322.0,222293.0,242245.0,259848.0,274887.0,285081.0,286234.0,286665.0,297511.0,306118.0,311502.0,316077.0,320267.0,320465.0,320577.0,328647.0,339487.0,351466.0,364075.0,364762.0,364852.0,364865.0,383371.0,397074.0,410200.0,426372.0,439736.0,441469.0,441872.0,457843.0,473863.0,488198.0,501416.0,513397.0,515120.0,515747.0,529160.0,541317.0,553773.0,565559.0,577777.0,578525.0,578661.0,591727.0,603134.0,614286.0,624881.0,628149.0,628232.0,628413.0,634505.0,641445.0,649200.0,655890.0,660811.0,661556.0,661714.0,668151.0,674227.0,680227.0,684407.0,688053.0,688057.0,688058.0,691856.0,695052.0,697964.0,702327.0,702338.0,702892.0,703029.0,708317.0,712648.0,716792.0,719976.0,724066.0,724555.0,724742.0,730414.0,736004.0,741669.0,746848.0,752241.0,753472.0,753676.0,760847.0,768353.0,775910.0,782949.0,789754.0,790559.0,790588.0,798730.0,807108.0,815606.0,823474.0,826237.0,828023.0,828215.0,829088.0,846002.0,860097.0,871626.0,882042.0,885087.0,885525.0,886154.0
Biobío,Unica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,1564.0,2577.0,3608.0,3798.0,3933.0,6074.0,7553.0,9080.0,10432.0,11408.0,11658.0,11658.0,12491.0,13282.0,14146.0,14882.0,15396.0,15512.0,15514.0,15592.0,16712.0,18497.0,21059.0,24410.0,25336.0,25464.0,25663.0
O’Higgins,Primera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2191.0,7950.0,10305.0,11602.0,11677.0,11677.0,11677.0,11677.0,11677.0,11677.0,11677.0,11677.0,11677.0,11677.0,11677.0,11921.0,18983.0,28347.0,37235.0,38354.0,38413.0,48282.0,57737.0,70923.0,82141.0,93274.0,94489.0,94509.0,109716.0,122772.0,134123.0,143181.0,150904.0,151335.0,151347.0,157678.0,163162.0,168077.0,172969.0,176728.0,177052.0,177052.0,186538.0,196508.0,205799.0,213835.0,221770.0,222128.0,222130.0,230277.0,238302.0,246028.0,255915.0,264903.0,265428.0,265432.0,275042.0,284394.0,292633.0,299942.0,307063.0,307376.0,307379.0,314945.0,322540.0,330438.0,338006.0,346648.0,346801.0,346863.0,355746.0,364343.0,372567.0,380350.0,380357.0,380373.0,380398.0,384625.0,389248.0,394485.0,397409.0,398935.0,398988.0,398988.0,402194.0,406461.0,411236.0,414847.0,418134.0,418360.0,418379.0,420286.0,422187.0,423940.0,426787.0,429038.0,429079.0,429079.0,431092.0,433207.0,435549.0,437341.0,440091.0,440091.0,440092.0,445123.0,450275.0,455437.0,460481.0,465842.0,466064.0,466064.0,472630.0,479208.0,485740.0,491671.0,497960.0,498002.0,498002.0,504971.0,513069.0,521822.0,532524.0,534771.0,535270.0,535272.0,545041.0,555503.0,564844.0,571678.0,579878.0,580822.0,580880.0,588804.0,597111.0,602253.0,605027.0,608300.0,608527.0,608530.0,612695.0,616834.0,622238.0,628208.0,633087.0,633790.0,633815.0,640066.0,644824.0,650344.0,653289.0,657184.0,657747.0,657759.0,658681.0,664881.0,669618.0,671204.0,672460.0,672535.0,672535.0,672563.0
O’Higgins,Segunda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2561.0,8076.0,10255.0,11400.0,11483.0,11483.0,11483.0,11483.0,11483.0,11483.0,11483.0,11483.0,11483.0,11483.0,11491.0,11494.0,11508.0,11515.0,11527.0,11527.0,11527.0,11544.0,11813.0,18604.0,27663.0,36471.0,37318.0,37345.0,47218.0,56467.0,69378.0,80352.0,91153.0,92245.0,92267.0,107855.0,121554.0,133787.0,143860.0,152310.0,152662.0,152675.0,159923.0,165009.0,169197.0,172722.0,175208.0,175372.0,175391.0,184009.0,193560.0,203190.0,215736.0,215801.0,215806.0,215824.0,225510.0,233679.0,241280.0,250851.0,259560.0,259880.0,259882.0,269095.0,277836.0,286361.0,293547.0,300551.0,300792.0,300795.0,308130.0,315373.0,323093.0,330704.0,338501.0,338634.0,338638.0,346644.0,355270.0,362913.0,369858.0,371666.0,371674.0,371675.0,376093.0,380816.0,386172.0,389636.0,391561.0,391629.0,391630.0,394892.0,399335.0,403853.0,407447.0,410590.0,410619.0,410619.0,412398.0,414770.0,416891.0,420761.0,420822.0,420852.0,420852.0,423502.0,426176.0,428103.0,429210.0,431602.0,431695.0,431700.0,436030.0,440887.0,445724.0,450381.0,455016.0,455224.0,455232.0,461861.0,468406.0,474641.0,480162.0,486092.0,486371.0,486382.0,493147.0,500701.0,508822.0,516578.0,521715.0,522079.0,522093.0,522872.0,533755.0,541085.0,546382.0,552998.0,553432.0,553475.0,553573.0
O’Higgins,Unica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.0,3055.0,4644.0,4743.0,4751.0,5963.0,6492.0,6560.0,6560.0,6560.0,6560.0,6560.0,6560.0,6560.0,6560.0,6560.0,6560.0,6560.0,6560.0,6560.0,6560.0,6769.0,10980.0,14632.0,15152.0,15168.0,15525.0
Maule,Primera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,1667.0,14339.0,26644.0,39876.0,43775.0,46405.0,61103.0,76141.0,92686.0,107710.0,120418.0,121865.0,122453.0,136538.0,149534.0,161134.0,170229.0,179180.0,179551.0,179713.0,186860.0,193292.0,199169.0,204946.0,211388.0,211667.0,211676.0,219262.0,228735.0,237686.0,245172.0,251805.0,252464.0,252712.0,261053.0,269946.0,279604.0,290498.0,300506.0,302031.0,302573.0,313570.0,324024.0,333105.0,341884.0,350037.0,350662.0,350850.0,359806.0,368946.0,377885.0,386282.0,395193.0,395324.0,395351.0,404610.0,412391.0,419474.0,427764.0,427790.0,427821.0,427850.0,433588.0,439939.0,445857.0,450980.0,455801.0,456093.0,456121.0,459349.0,463577.0,467561.0,470269.0,472817.0,473053.0,473074.0,475717.0,477894.0,480043.0,483148.0,485630.0,485776.0,485791.0,487417.0,489466.0,491379.0,492779.0,496516.0,496551.0,496565.0,501105.0,506668.0,511825.0,517294.0,523442.0,524329.0,524346.0,530902.0,538080.0,545158.0,551460.0,558650.0,558701.0,558701.0,565915.0,574443.0,582591.0,591140.0,591414.0,592948.0,594112.0,604959.0,617512.0,629454.0,640008.0,650431.0,652951.0,653655.0,663735.0,669086.0,674184.0,677976.0,681976.0,683293.0,683459.0,688050.0,692478.0,698236.0,704670.0,709120.0,709488.0,709510.0,714943.0,720250.0,726458.0,730785.0,734858.0,735592.0,735640.0,735838.0,741523.0,746723.0,749266.0,751350.0,751456.0,751508.0,751513.0
Maule,Segunda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,501.0,504.0,504.0,504.0,509.0,509.0,509.0,518.0,1436.0,13098.0,24946.0,37646.0,41409.0,43801.0,58233.0,72811.0,88844.0,103710.0,116351.0,117790.0,118446.0,132870.0,146935.0,160167.0,171161.0,182440.0,182775.0,182859.0,190980.0,196738.0,201060.0,204776.0,208570.0,208621.0,208641.0,215129.0,223410.0,231646.0,240133.0,240192.0,240213.0,240229.0,252769.0,262302.0,271537.0,281702.0,291146.0,291499.0,291541.0,302229.0,312885.0,322160.0,330851.0,338976.0,339409.0,339459.0,348506.0,357602.0,366332.0,374812.0,382838.0,383079.0,383100.0,392623.0,400809.0,407985.0,414988.0,417553.0,417584.0,417614.0,422310.0,428162.0,434339.0,439455.0,444209.0,444520.0,444531.0,448148.0,452562.0,456599.0,459535.0,462428.0,462461.0,462463.0,464686.0,467112.0,469605.0,473258.0,473278.0,473437.0,473553.0,476614.0,479436.0,481829.0,483547.0,485968.0,486126.0,486145.0,489938.0,494409.0,498684.0,502977.0,507874.0,508398.0,508458.0,515021.0,521963.0,528797.0,534757.0,541107.0,541285.0,541298.0,547485.0,555507.0,563466.0,570355.0,573336.0,574453.0,574642.0,574990.0,589013.0,600180.0,609261.0,618612.0,619341.0,619420.0,619437.0
Maule,Unica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3722.0,7316.0,9867.0,11181.0,11350.0,11350.0,11634.0,11822.0,11909.0,11942.0,11948.0,11948.0,11948.0,11951.0,11951.0,11951.0,11951.0,11951.0,11951.0,11951.0,11951.0,11951.0,11960.0,16501.0,20691.0,21361.0,21492.0,21550.0
Metropolitana,Primera,420.0,2934.0,5418.0,5714.0,5714.0,5714.0,5714.0,5714.0,5714.0,5714.0,5714.0,5819.0,5819.0,5819.0,5819.0,5819.0,5819.0,5819.0,5819.0,5819.0,5819.0,7069.0,7942.0,7965.0,7965.0,7965.0,7965.0,7965.0,7981.0,7991.0,7991.0,7991.0,7997.0,8007.0,8007.0,8007.0,8007.0,8008.0,8008.0,8008.0,12096.0,71900.0,135229.0,197874.0,208198.0,210124.0,293818.0,385123.0,486844.0,577945.0,664909.0,678805.0,680547.0,784938.0,870543.0,945001.0,1006174.0,1062612.0,1067892.0,1068297.0,1105648.0,1136342.0,1164278.0,1192234.0,1216130.0,1219911.0,1220023.0,1276987.0,1339851.0,1403797.0,1465324.0,1524304.0,1530019.0,1530429.0,1583488.0,1635853.0,1686834.0,1750922.0,1807848.0,1822367.0,1823294.0,1883727.0,1947235.0,2006064.0,2065235.0,2119592.0,2135511.0,2136439.0,2197172.0,2259886.0,2325151.0,2396040.0,2470652.0,2480190.0,2480766.0,2544602.0,2600934.0,2654545.0,2710992.0,2711883.0,2712606.0,2712857.0,2743368.0,2778740.0,2815812.0,2846030.0,2875003.0,2882346.0,2882816.0,2917275.0,2946996.0,2979926.0,3005421.0,3028009.0,3032551.0,3033083.0,3049085.0,3062811.0,3072602.0,3096051.0,3110836.0,3113829.0,3113945.0,3130734.0,3144362.0,3161586.0,3171959.0,3194580.0,3195026.0,3195170.0,3225106.0,3257022.0,3290251.0,3324052.0,3359664.0,3369554.0,3369878.0,3415114.0,3460460.0,3505320.0,3547311.0,3592541.0,3592541.0,3592541.0,3652623.0,3714190.0,3766996.0,3818932.0,3821460.0,3834857.0,3836139.0,3910710.0,3987888.0,4063934.0,4135035.0,4196192.0,4223107.0,4229177.0,4295986.0,4355454.0,4400362.0,4418389.0,4427625.0,4434603.0,4435898.0,4449706.0,4467202.0,4491530.0,4529636.0,4563305.0,4576869.0,4577847.0,4623419.0,4658251.0,4704753.0,4735142.0,4759976.0,4769739.0,4771115.0,4775124.0,4815734.0,4841319.0,4852823.0,4866624.0,4873364.0,4874043.0,4874362.0
Metropolitana,Segunda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.0,3550.0,5473.0,5540.0,5540.0,5540.0,5541.0,5541.0,5541.0,5541.0,5541.0,5541.0,5655.0,5656.0,5656.0,5656.0,5656.0,5656.0,5656.0,5656.0,5656.0,5656.0,6927.0,7591.0,7596.0,7596.0,7606.0,7756.0,7814.0,7829.0,7840.0,7840.0,7840.0,7840.0,7850.0,7850.0,7850.0,7850.0,7850.0,7850.0,7852.0,7852.0,7855.0,7892.0,7906.0,7907.0,7907.0,7954.0,11646.0,63928.0,124031.0,184564.0,192997.0,194292.0,275051.0,365595.0,465532.0,554426.0,638246.0,650043.0,651228.0,757165.0,847886.0,930631.0,1001233.0,1061615.0,1068696.0,1069177.0,1109066.0,1138104.0,1159406.0,1178019.0,1197386.0,1199252.0,1199463.0,1248605.0,1308465.0,1371744.0,1443488.0,1446480.0,1447352.0,1447697.0,1530177.0,1585656.0,1639019.0,1701893.0,1760937.0,1771153.0,1771850.0,1832626.0,1892413.0,1949920.0,2007430.0,2061157.0,2070330.0,2070966.0,2133667.0,2197251.0,2257920.0,2321850.0,2385713.0,2394160.0,2394448.0,2461291.0,2516219.0,2569151.0,2619802.0,2634342.0,2635026.0,2635232.0,2664605.0,2698677.0,2735775.0,2765245.0,2789913.0,2794937.0,2795022.0,2821577.0,2858829.0,2891752.0,2916876.0,2940295.0,2940297.0,2940297.0,2957654.0,2974768.0,2989372.0,3015129.0,3015839.0,3019545.0,3019769.0,3042903.0,3064808.0,3083927.0,3096840.0,3113673.0,3117742.0,3118401.0,3139761.0,3166218.0,3195354.0,3224123.0,3254266.0,3262671.0,3263406.0,3307154.0,3350555.0,3393303.0,3433879.0,3475856.0,3481380.0,3481691.0,3533790.0,3588038.0,3635640.0,3679550.0,3694613.0,3705516.0,3706750.0,3713075.0,3787369.0,3847740.0,3903627.0,3949104.0,3968627.0,3970568.0,3971279.0
Metropolitana,Unica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,8002.0,26767.0,44668.0,52096.0,52982.0,68258.0,79838.0,89030.0,95465.0,95924.0,95925.0,95925.0,95934.0,95935.0,95935.0,95935.0,95936.0,95936.0,95936.0,95936.0,95941.0,102454.0,135725.0,152418.0,157376.0,158018.0,158156.0
